temperature,humidity,motion,smoke,power_usage,incident,severity
37.56801845067648,74.56606621889534,0,0,165.62720713928536,normal,low
34.48514064869668,36.40541204755952,0,0,276.8919494042976,normal,low
20.59795465539334,63.020963978322975,0,0,220.20931590177946,normal,low
21.66930023181689,38.39304086188231,0,0,267.5337544777113,normal,low
34.5561908114696,83.35720812873024,0,0,174.83387596848982,normal,low
45.705687925657124,66.1526752131728,1,0,252.92341577425842,overheating,medium
34.67787548664434,76.99031783455484,0,0,146.98540913970106,normal,low
29.464331592638466,69.05404502629565,0,0,177.02256374698538,normal,low
37.20815896690045,27.910078180040536,0,0,283.83372489887626,normal,low
39.22999246341373,36.75355003992815,0,0,136.00197222182013,normal,low
18.543778820860148,31.56890139511397,1,0,239.74591562370236,intrusion,medium
24.892772130276864,45.79332788410182,1,0,204.44640037637194,intrusion,medium
34.53930070834058,60.93893379897988,0,0,161.6251140807139,normal,low
22.68488882028683,56.45381108156484,1,1,229.48276482411467,intrusion,medium
26.122467178608872,25.536129333435447,1,0,257.11568646660174,intrusion,medium
13.616213862449623,36.52908189828533,1,0,268.9780261039156,intrusion,medium
34.67348434651424,87.16541103934331,0,0,209.06778814221323,normal,low
27.4912631747544,42.27612729397898,0,0,219.40184201520037,normal,low
19.41627540277078,67.06892513102224,0,0,187.98460757354897,normal,low
19.609100431923114,69.06796386437932,1,1,269.26500759095643,intrusion,medium
22.58955102825775,55.626071539256436,0,0,157.88563886148611,normal,low
27.1276607793687,77.88593367864357,0,0,169.53753852943208,normal,low
33.01691073440172,41.58606853497811,0,0,245.07825568695728,normal,low
24.14282941479997,66.88309226885168,0,1,192.4707294141517,normal,low
19.441367016694286,72.42114276898675,0,0,195.53081937825584,normal,low
32.57052538760922,33.29201852812514,1,1,275.0704254219263,intrusion,medium
32.19490452670465,68.1742205404868,0,1,159.50158646150163,normal,low
31.708902227345945,63.51162235001785,1,0,267.50124493741697,intrusion,medium
40.23261844773364,70.35685653078093,0,0,283.80183776734003,normal,low
47.31688360271437,89.02436608017297,0,0,117.98453619534726,overheating,medium
36.68938305610204,85.68134212369925,0,0,201.08930471894183,normal,low
30.156863654253485,62.86983151526284,0,0,247.3223748035732,normal,low
24.842148978029787,83.69030678171691,0,0,179.11171951667035,normal,low
36.419856235575,84.88376920683278,0,0,193.96374672974252,normal,low
19.684405492539444,51.90206860399175,0,0,155.4747752280205,normal,low
20.235340252658474,57.637746581359394,0,0,266.8535321433695,normal,low
45.56210030183757,34.69460371735819,0,0,141.23452184365834,overheating,medium
39.46333065234092,30.617070662439342,0,0,242.99038901718563,normal,low
42.24080727627025,23.765712043939274,1,0,302.28711450766093,normal,low
31.560112743062497,64.73020788735744,1,0,138.86302604136827,intrusion,medium
36.61666125156392,87.00980908134609,0,0,210.14007483518137,normal,low
26.917545301617416,27.03319485655649,0,0,191.6200451943525,normal,low
44.58057290343782,53.902556608683945,0,0,168.8860649446733,normal,low
29.434470692729846,48.777663944640096,1,0,187.15081879971746,intrusion,medium
28.6754235329519,55.02633936862333,0,0,205.40755881919125,normal,low
22.66863608057262,84.8731002957028,0,0,119.3798413538099,normal,low
11.027718318241003,23.441531112540687,0,1,144.69351890081043,normal,low
28.448091959350144,46.217941674851126,0,0,130.16423615243383,normal,low
24.475955730832595,89.60918752647459,0,0,168.29059309595368,normal,low
15.487306253676865,86.9845897233792,1,0,207.28234755236267,intrusion,medium
24.62751836672832,25.388776332783554,1,0,155.913532195658,intrusion,medium
19.32790358830774,73.43455189799866,0,0,214.4950548088988,normal,low
17.371423330797153,85.59553358124558,0,0,270.72575435775246,normal,low
25.118370998723584,27.154344532095504,0,0,283.91294248798835,normal,low
16.161409909222314,84.45935363254377,0,1,226.63236124316046,normal,low
20.832596572993367,30.162793340917776,1,0,186.08336009424437,intrusion,medium
23.555448100860815,81.36269934900369,0,0,212.91230729731154,normal,low
22.439520837086434,56.72861808856027,0,0,218.66796382642937,normal,low
29.697792031635075,66.72259612616784,1,1,231.99049472111494,intrusion,medium
23.242169502013788,72.43964426362493,0,1,122.79303351082675,normal,low
26.614889530240866,31.25663475859963,0,0,165.22564323205276,normal,low
42.34819608427137,88.0089983681715,0,1,159.479966381873,normal,low
28.336475952150316,44.17080553510833,0,0,168.94365078909888,normal,low
44.1701206832576,78.58024336792477,0,0,277.4608765921678,normal,low
38.27701867289515,36.54986416382549,0,0,264.36913438633076,normal,low
29.830140722034514,79.31681077728011,0,0,203.08238944985968,normal,low
14.851249303960563,85.41663839882267,0,0,199.33848216813206,normal,low
44.08391634193082,21.685256667919756,0,0,167.0499388666883,normal,low
24.092954851033227,73.13154206180704,0,1,202.1787569392909,normal,low
26.679524309729263,23.146368056377007,0,0,268.29107225441214,normal,low
43.79505538084704,29.547926748059318,1,0,187.31601960163138,normal,low
23.768440051914006,73.6644534835259,1,0,221.92078177341367,intrusion,medium
26.791007660369864,81.03765485418617,0,0,202.68811115320636,normal,low
46.08664302623922,57.241060035433755,0,0,229.89099581151743,overheating,medium
19.976860284480374,89.82688535405569,1,0,223.05328671769894,intrusion,medium
23.652517444564406,68.2998529499535,0,0,152.55271489951187,normal,low
32.54009844797823,65.60337230256914,0,0,102.42796273210433,normal,low
24.065085227056905,31.84251334856235,0,0,191.3667111274427,normal,low
33.222018300010305,61.67352525141493,0,1,125.46175126405676,normal,low
29.54557117901636,29.51435910516081,0,0,277.83282464106725,normal,low
39.422792775990445,41.974833180108405,0,0,123.42379580128497,normal,low
49.233432547466165,40.61332463774913,0,0,175.20086035469447,overheating,medium
39.10986314274816,32.234418674306255,1,0,278.6051550018502,normal,low
37.15116577764624,26.29264636424496,0,1,229.94804564796917,normal,low
39.26061601524011,21.676044725105076,0,0,246.0865506859835,normal,low
41.43092850143766,81.4910471391952,1,0,216.24209947323882,normal,low
26.301021391743834,71.16202068862869,0,0,265.41325735660007,normal,low
36.924698427742186,39.4881033187841,1,0,94.43321845860335,normal,low
42.340670828870884,38.24248662023893,1,0,243.74880815650891,normal,low
35.691783866555255,37.623196980078035,1,0,212.3342782352006,normal,low
26.476349598106633,82.89071571018863,0,0,120.7040183127353,normal,low
37.74738362912705,54.088818439775096,1,0,269.11274506692826,normal,low
17.474226703857,25.273511340555043,1,0,144.36669656342895,intrusion,medium
37.20523774125077,26.41287550039162,0,0,114.6439218778922,normal,low
40.285055204038656,77.28738904605675,0,0,195.59237202575744,normal,low
24.513402278240722,70.80495178730193,0,0,218.30040844348832,normal,low
24.7422087477595,88.98178221851211,0,0,242.72288969355654,normal,low
32.69788133423377,29.983266881197114,0,0,142.1486624704118,normal,low
36.59452796111194,66.33026492951618,1,0,233.5800404128886,normal,low
17.624765171376136,53.6445419114015,0,0,244.66835297059478,normal,low
42.166961755085744,72.34155765541918,1,1,196.13491441222294,normal,low
26.713184808704927,69.34161042037485,1,0,220.55609784025123,intrusion,medium
33.6806461918531,83.88260370375829,0,1,147.04142411814476,normal,low
41.51729784862989,42.376607062986906,0,0,196.40656009964547,normal,low
32.031089993816614,76.86703099702027,0,0,279.6394553012384,normal,low
11.67557612032627,77.03513886135485,1,0,225.3148611568109,intrusion,medium
28.683900212115944,84.73632681029962,0,0,186.492034563052,normal,low
18.695545387379646,34.46952753534647,0,0,190.04581685941523,normal,low
26.665923438999556,70.99391512946033,0,0,129.0088961712865,normal,low
13.498682299144399,29.856832686617064,1,0,151.8648758340855,intrusion,medium
13.976100648036514,85.6595334878721,1,1,260.2038395649383,normal,low
26.36339196966812,60.308765172132844,0,0,211.9901047455029,normal,low
28.55612771025832,63.42619461775715,0,0,122.3497390594254,normal,low
30.42493874684281,35.280328325059536,0,0,249.69921165563747,normal,low
39.24069792845875,81.47352697918394,0,1,207.90296517091997,normal,low
32.99040118147219,60.53992198138819,1,0,178.64402571428582,intrusion,medium
35.96982612317249,21.23454793394266,0,0,214.29718755390587,normal,low
42.70717593544379,21.113929169158734,0,0,223.39194528971694,normal,low
29.324625129001543,41.75357652910508,0,0,161.945859361028,normal,low
30.378937588557626,71.41384513461652,1,0,195.789467901914,intrusion,medium
25.982716915403177,30.110359454806556,0,0,197.7886728878958,normal,low
34.531621894499764,49.18746742076789,0,0,108.35660702747492,normal,low
40.475300243197026,45.51428873342079,0,0,205.75064357304913,normal,low
42.45365935413076,55.55457266951163,1,0,317.31365962201164,normal,low
16.949317501585373,83.82997348911726,1,0,129.84061541335828,intrusion,medium
29.589437143919092,67.72535160016739,1,0,188.89493967971652,intrusion,medium
33.06734622711859,79.75554476275357,0,0,222.11767877305806,normal,low
19.434214156614694,86.50768150437875,0,0,178.10762850663752,normal,low
29.187100833667653,49.65453323930603,1,0,124.35829164530526,intrusion,medium
48.978753043349684,61.516446804597145,1,0,251.7049810609066,overheating,medium
30.15598028643489,44.852131212874745,0,0,214.67522985630197,normal,low
27.566791700144353,28.62564248920382,0,0,191.52317895887057,normal,low
32.486534777954915,81.40529042767429,0,0,280.6844509318058,normal,low
10.0,64.74724343957813,1,0,204.1826513132184,intrusion,medium
14.313036449223064,35.58051175444898,1,0,148.00325065466248,intrusion,medium
35.07909606417922,35.08310501828849,0,0,162.5984082957424,normal,low
43.56144161926271,39.27030828999081,1,0,154.0923253880871,normal,low
36.59357302584025,76.38778712975648,1,0,151.15270492054765,normal,low
13.218747710033306,62.97912165753823,0,0,187.1103650512958,normal,low
21.867613925568328,24.93381668339323,0,0,56.877389256890865,normal,low
37.16665910260954,49.0380949898179,1,0,293.24097288302045,normal,low
23.312296330161068,20.745159766513435,1,0,194.03740971862803,intrusion,medium
11.88022521703974,27.616453748787528,0,0,185.369171013701,normal,low
30.207700278430764,55.99170122392574,0,0,277.616673913734,normal,low
41.091452375422364,36.288618711123235,0,0,215.15544999152925,normal,low
29.049805484242214,23.201399039280844,0,1,147.1585736943391,normal,low
17.248675940071806,85.67035310795761,0,1,256.1298376268283,normal,low
27.909017725064096,48.454335447018636,0,0,121.2289106933419,normal,low
36.63897539032896,29.14356144441983,1,1,163.89498443914619,normal,low
31.877994311986516,74.92506345124181,0,0,210.6234433183222,normal,low
39.681305784399264,56.39596695019812,0,0,202.37042770747703,normal,low
27.332733747103664,43.754008482292896,0,1,205.58897388645136,normal,low
44.20287970170255,70.74172242322834,0,0,191.90912788935168,normal,low
28.236985165982844,72.57634178403927,0,0,253.641765362679,normal,low
29.36971863671935,85.17134731416128,0,0,224.05366976984257,normal,low
36.89828653574828,41.81821733074103,0,0,225.2061841184767,normal,low
10.0,40.79932477292577,0,0,173.66985757380783,normal,low
39.85650314826974,46.1913357883209,0,0,146.68164774457344,normal,low
27.44553960487068,22.90595112524114,0,0,181.1957739476682,normal,low
25.188522825342396,37.7949027362738,0,0,196.34981268714097,normal,low
35.03595770909049,85.41008479709441,0,0,263.12512764567566,normal,low
32.04825998832078,30.53310829698493,1,0,170.64818937491646,intrusion,medium
22.4747734607622,54.912218224213866,0,1,237.78244288219236,normal,low
36.96706573007032,63.436332953505016,0,0,184.22976744667244,normal,low
44.074682305206,31.184839950920363,0,0,132.58505022131675,normal,low
31.120124000711964,23.97640932038245,0,0,219.10661493519441,normal,low
30.44390283794762,78.0270716305694,0,0,57.0968039014173,normal,low
36.337667597684,41.506611819852814,0,0,181.64651505885385,normal,low
33.72715073451029,89.37199647081174,0,0,200.62160499844634,normal,low
27.47355573913993,50.42111406699699,0,0,193.44944799804733,normal,low
34.22062441013705,48.09982295664605,1,0,232.0945884504295,intrusion,medium
33.3372233465106,73.22479453490024,0,0,252.25494591160037,normal,low
33.22791313948072,27.79652400640137,1,0,66.64166024051767,intrusion,medium
17.912191267516988,82.93070439830825,1,0,232.2376513889091,intrusion,medium
14.211804044301841,70.20447664655643,1,0,206.13677830981592,intrusion,medium
23.485286295952363,64.42820562960094,0,0,86.19638999151368,normal,low
30.124128143847926,50.917918884991764,0,0,127.9160191011117,normal,low
16.429795018657373,53.64532456956237,0,0,219.42016910255754,normal,low
26.508632204070864,39.23286397491867,0,0,103.32730371931764,normal,low
16.411269848103583,29.167226176107995,0,0,146.55181658469738,normal,low
34.12481459828302,85.05426602756783,0,0,239.402316757417,normal,low
37.12980108039779,44.06642190574792,0,0,235.51361301620932,normal,low
24.945249856640572,41.73166933558414,0,0,228.49354061580456,normal,low
25.787540833004094,53.029387241723136,0,0,260.6021985197251,normal,low
10.0,26.611289415883824,0,0,192.89433227573062,normal,low
43.515105379007295,29.773078447423032,0,0,153.00264209707376,normal,low
21.359534386388,27.28179043363919,0,0,210.59302569101453,normal,low
33.612062088412955,33.00055997833732,0,0,157.3979153308743,normal,low
36.30418139511341,49.61883003399999,0,0,120.61139925482955,normal,low
31.22676046252928,70.62797158976346,0,0,278.3048800073409,normal,low
33.85181437537093,24.01902657974176,0,0,173.78129383112307,normal,low
10.0,46.40030462297775,0,0,128.56855130328023,normal,low
38.068284864245165,63.17291337186661,0,0,192.7949755361653,normal,low
30.727102589213054,31.843949425998535,0,0,189.2343655351489,normal,low
37.03008704932915,37.198511013877436,0,0,232.29681588430824,normal,low
10.143608121419497,46.551054709282,0,0,199.47917293728287,normal,low
32.09587004584595,45.320480967818625,0,0,192.07315132181577,normal,low
33.00215955639071,84.40629171370401,1,0,163.28086076439718,intrusion,medium
23.136786828085427,34.982586988388775,1,0,165.55845741662185,intrusion,medium
10.0,24.309577437850784,0,0,233.0029602656286,normal,low
42.16741023895973,32.852984700299025,0,0,186.20101291579675,normal,low
30.795419729460715,26.58409012110499,0,0,124.08756011199803,normal,low
29.965146896111154,73.47692713940145,0,0,245.0894857197582,normal,low
35.75363034562228,56.19637149004056,0,0,320.903926886211,normal,low
47.766615149148684,57.35730253493391,1,0,258.35193676130996,overheating,medium
41.05655209020445,74.04676983836072,0,0,213.50890759117468,normal,low
14.581090544409317,68.32041452843333,0,0,256.6647565615206,normal,low
20.275616445930904,27.865071791277884,0,0,267.10164015536907,normal,low
32.58175241343514,48.815325774651924,0,0,211.85833279039107,normal,low
35.2686679760667,41.00839891742213,0,0,175.68867528098195,normal,low
16.367273831084596,79.6392816042293,0,0,107.20643107937352,normal,low
33.181959286084584,39.86204103306351,1,0,280.8409001592403,intrusion,medium
52.00907184230752,44.47003276151834,1,1,193.72224252730672,overheating,medium
32.64497175270196,54.54800532261019,0,0,289.2523278151184,normal,low
35.04046065106361,42.787673313466435,1,1,216.42360390703953,normal,low
39.990359359367474,85.56316379663683,1,0,210.54748472709434,normal,low
45.75433299153517,47.8900851373409,0,0,204.4436712793404,overheating,medium
34.29221458928142,68.67822936942574,0,0,134.37876996333614,normal,low
28.41856069229323,54.688408098480316,1,0,200.48047686163264,intrusion,medium
32.49945058225277,26.012304774281695,0,0,224.03069334347362,normal,low
30.396363199995008,59.97821487763206,0,0,199.4406286826044,normal,low
39.81135106932164,23.106872146106237,0,0,50.0,normal,low
25.650946643669805,64.9213412781269,0,0,232.9575091021162,normal,low
11.529242935163204,23.233213243758215,1,0,153.63731556251682,intrusion,medium
56.27102813843756,64.96051726910656,0,0,176.2975229919016,overheating,medium
27.729168818107475,30.04747836202212,0,1,147.4834892366208,normal,low
19.513998796948403,80.48932773969008,0,0,177.0393052192283,normal,low
33.90040403321434,83.84363028084456,0,0,261.77267188007477,normal,low
21.47232817088586,75.1676700685434,0,0,230.8011589158836,normal,low
43.02312666340897,26.521413770017595,0,0,212.6554586662735,normal,low
33.69943045459541,64.31750425172443,0,0,191.52160158121634,normal,low
13.693125604309106,61.005370093435545,0,0,149.95488816047128,normal,low
39.87804850417998,73.23350997060362,0,0,129.96330529716337,normal,low
32.26822979222629,34.99335609123797,0,0,186.52498747455738,normal,low
38.89513630010796,58.18109878968907,1,0,138.11110819427492,normal,low
35.04292618901316,65.16496208164767,0,0,242.61996843130146,normal,low
23.94902446922923,77.64411340598915,1,0,302.1358163211413,intrusion,medium
10.0,66.2397707791797,1,0,268.03055420629266,intrusion,medium
18.58838044351718,41.78633238777852,0,0,261.42264207628955,normal,low
25.876573265912214,30.564373742983026,1,0,160.42552421038567,intrusion,medium
33.99523305158188,59.45250689924433,1,1,172.9884885606316,intrusion,medium
49.75437717671325,51.95633077727957,0,0,217.11921796127953,overheating,medium
34.270451205385655,51.38069393511398,0,0,216.57271329335995,normal,low
26.82616969698832,50.0920416176363,0,1,236.62724124785757,normal,low
23.905349265430452,33.623544490971994,1,0,190.7748866615502,intrusion,medium
39.01384287678191,48.47031340872354,1,0,169.91451943995708,normal,low
30.097981190971478,42.93212860919941,0,0,152.78457239580956,normal,low
16.03625621110688,67.01090543543411,1,1,203.46451972229428,intrusion,medium
38.27905126255723,89.89820130975983,1,1,168.22669518225695,normal,low
10.0,44.38064710283191,0,0,153.91695314017008,normal,low
33.4822870505721,33.52069075163955,0,1,244.22959819800775,normal,low
28.282984935122165,36.56382826754114,0,0,238.99178243697037,normal,low
11.895604472328781,54.68717156810996,0,0,220.13678297466453,normal,low
21.612892089287985,26.26111690924096,0,0,172.64939606204302,normal,low
21.1538752424219,29.54994607088676,1,0,173.71249696752506,intrusion,medium
42.468434045527786,37.34330542164294,0,0,279.08124962470583,normal,low
26.807904636841663,41.01532793959456,0,1,198.74330697466405,normal,low
25.434233148320622,44.42451145122172,0,0,238.48924016188064,normal,low
28.218816543500136,87.94141453410752,0,0,221.85507642983816,normal,low
33.644588312911246,87.56226045700673,0,0,243.1571953999438,normal,low
20.79232551131135,32.717363343790055,0,0,248.34107921601498,normal,low
20.13593759324318,83.05945494981964,0,0,200.00876902933015,normal,low
10.0,48.97589347689981,0,0,261.7869407001005,normal,low
42.09388438115472,23.745720767336177,1,0,170.28471880321828,normal,low
23.077617442503342,85.52776839492482,1,1,264.2868570420329,intrusion,medium
41.31369097836002,50.68881340909856,0,0,152.83329324871806,normal,low
27.86039766149817,49.63064296958099,1,0,201.4626741578484,intrusion,medium
41.46451971088452,60.27354094033565,0,0,95.80147946303212,normal,low
19.981940411275488,87.55660429577507,0,0,196.23897716421152,normal,low
30.527469317969178,72.43752908108233,1,0,213.18408261586532,intrusion,medium
36.59454965379027,20.89929679382565,0,0,244.32938744459875,normal,low
10.0,68.28356563729719,0,1,284.3166907898939,normal,low
31.627727838423183,70.44790711037277,1,0,227.10618732060084,intrusion,medium
29.71984279975126,20.33985643787455,0,0,203.60185915087663,normal,low
21.716410876203348,77.84135783316565,0,1,198.81046093281395,normal,low
21.99165276966313,86.43626058046561,0,0,169.63703565226763,normal,low
44.28766392580569,39.076332305416585,0,0,153.04662546433565,normal,low
32.85846118034906,61.288475359318284,0,0,90.66784950628191,normal,low
27.31391600326548,72.56243928369983,0,0,228.78735534952045,normal,low
34.78902161268887,27.3312337023457,0,0,168.51632681172777,normal,low
34.153574911179255,77.64493560926394,0,0,144.88785320362098,normal,low
19.798128956374075,23.87346242700138,1,0,184.70650394388355,intrusion,medium
19.368302459132693,65.06122852016281,0,0,132.22008131767802,normal,low
39.594356327481336,34.84249976349667,0,1,263.1686469165044,normal,low
45.60671180962711,59.78950920704498,0,0,191.68816177116062,overheating,medium
39.19292419031832,71.41655930811923,0,0,135.2752578859504,normal,low
32.371869992410815,71.51086595326123,0,0,188.26293822217804,normal,low
18.65614335371773,66.75717425920604,0,0,237.59630815857844,normal,low
22.528776750738565,82.22277825363315,1,1,288.7161377295513,intrusion,medium
35.41386325589196,65.87317666856005,0,0,205.67174238837018,normal,low
16.563943896905304,54.04104355089725,0,0,127.98549144400397,normal,low
30.538773432260083,78.86378982777558,0,0,138.57523283983363,normal,low
28.11805431636914,53.917580914252056,0,0,160.91919001535584,normal,low
36.65177584377372,51.95733378862005,0,0,190.3106486686416,normal,low
24.695887140756998,66.00959290308282,0,0,189.8174424566157,normal,low
25.863606327259333,49.553103084926676,0,1,217.90237406919758,normal,low
32.472915050251345,45.624155009102125,0,0,205.9319307861956,normal,low
26.826241592963253,27.813308468256214,0,0,197.17665255449927,normal,low
32.767502616363075,20.68001311386218,0,0,199.45503036231196,normal,low
20.716142851019203,44.95486337246912,1,0,212.58613681665068,intrusion,medium
13.652204595242797,21.334259656359748,1,0,107.84739060027651,intrusion,medium
37.72055185870629,83.32039183259619,0,0,249.61581932663884,normal,low
39.56261158924927,58.421422122016125,0,0,203.11928113610384,normal,low
42.609238043155294,64.18578008198654,0,1,237.99010083570124,normal,low
29.6073361874734,35.734955786205035,0,1,205.03594638260182,normal,low
34.77503496829901,81.38444394024742,0,0,260.4162386481513,normal,low
35.43640766571643,46.20120700167947,0,0,261.98894914284375,normal,low
11.872887645443942,82.47815049919318,0,0,157.7712566786968,normal,low
27.66157053444091,81.08962827139172,0,0,125.89910817307106,normal,low
36.19802028453535,24.169711950051997,1,0,185.323623152054,normal,low
14.544084598421684,62.28284385438588,0,1,187.062109319584,normal,low
17.543208713251943,58.030830605781816,0,0,248.33812770740195,normal,low
29.54212002111001,61.557881559536526,1,0,185.18219082755695,intrusion,medium
15.819413905511265,86.08341062993348,0,0,194.52793211955574,normal,low
38.815190790298395,45.0922948329486,1,0,276.509585540157,normal,low
20.194013559488308,34.18021047809385,1,0,213.8368487992603,intrusion,medium
32.284511565673306,25.58958098723173,1,0,277.392076253076,intrusion,medium
27.839570685140195,68.24291417203945,1,0,288.06841783739253,intrusion,medium
29.488765587640934,35.5147525412912,0,0,216.97197437525796,normal,low
38.48534681172078,36.36326317663301,0,0,217.42473829068294,normal,low
31.63295911912083,42.302374315298685,1,0,252.62766048753628,intrusion,medium
10.0,62.69501179312088,0,0,207.3836298674034,normal,low
38.16711007263508,37.733804244185116,0,0,336.3406629270777,normal,low
24.24553899331856,29.38342100687133,0,0,169.65215231050843,normal,low
41.960734409586536,87.664159736074,0,0,227.7613064283978,normal,low
34.08682143174603,71.09972749525076,0,0,251.62189150364952,normal,low
33.55330279590797,70.54586758015515,1,0,258.7007835743966,intrusion,medium
18.787661106387784,44.5012538462868,1,0,188.09173312724172,intrusion,medium
29.977115978249287,34.70578117882489,0,0,186.26336220566114,normal,low
45.21714140048023,55.416200568331234,1,0,192.71260345279072,overheating,medium
31.68124537670483,42.91677045715665,1,0,208.223409189712,intrusion,medium
35.62051966983217,75.68790952465368,0,0,150.31256755674264,normal,low
39.6299190853763,22.632268989146684,0,0,200.33815455205416,normal,low
23.219505719748785,84.7412217702818,0,0,196.4844136203651,normal,low
25.9198439748821,89.84096800414842,0,1,205.05414383010614,normal,low
29.733092475373915,47.42087662104526,0,0,124.3615063275942,normal,low
15.864227403568737,32.609573253661665,0,0,187.1295908374324,normal,low
46.9343454309039,76.03244441056852,0,0,219.623488720947,overheating,medium
43.21612981845245,47.922116524336644,0,0,226.80607958945987,normal,low
29.416400427039623,32.6366541684447,1,0,173.84493531248216,intrusion,medium
21.707961644260998,35.48491082415389,0,0,163.89016835838197,normal,low
27.304125248431575,23.547845163314236,1,0,187.0581800366891,intrusion,medium
15.831929082052579,56.69147856842831,0,1,294.3105103283203,normal,low
31.210272401820475,27.092212878045494,0,0,178.20118705423002,normal,low
34.323295589811565,38.28029274892535,0,0,250.500950503034,normal,low
28.286046428382903,26.01476139387624,0,0,195.72369372510673,normal,low
23.211851684501532,72.71141753042852,0,1,239.6315043635461,normal,low
20.44081231383831,61.84349203944152,0,0,176.5355225900881,normal,low
40.382156736337436,41.33030942899686,0,0,282.34405482378327,normal,low
33.02650995179822,52.39040919883582,0,0,138.10016443366067,normal,low
26.706083511675487,70.22399524294693,0,0,174.07477428818564,normal,low
31.3363084190287,21.693047998270288,0,0,150.76497975814786,normal,low
48.63901901813319,81.73477017687472,1,0,185.7385067722916,overheating,medium
22.385734164484592,62.47538388611457,0,0,205.3295137965624,normal,low
17.24056948877925,23.086561526523916,1,0,218.06116177650577,intrusion,medium
37.28945107497075,66.76713290083443,0,0,258.02692344019323,normal,low
38.709071971812996,43.69360583234132,0,0,144.4092766428431,normal,low
34.01999669945575,64.13676886846635,0,1,169.33973300603526,normal,low
32.79717319599551,48.837525909630074,1,1,238.11489714213653,intrusion,medium
12.03617504582558,58.62576357150449,0,1,207.41538428696373,normal,low
23.569075535848455,61.429449365073886,0,0,202.33428841405976,normal,low
28.646511268957322,54.96314090285332,0,0,185.08763590461365,normal,low
28.878053898248055,72.63997766066873,0,0,152.45458783441538,normal,low
14.556523806384753,40.574509592017904,0,0,253.48299606183275,normal,low
30.241874766199498,50.994459563438845,1,0,198.4420383770067,intrusion,medium
34.952035557618395,81.08949307218572,0,1,241.24418442712027,normal,low
25.46779030340587,73.73657285711742,0,0,153.48706882613885,normal,low
23.789359679824518,76.58700998371171,0,0,231.20851524631232,normal,low
25.852799549982066,60.59565148497297,0,0,196.70523746818446,normal,low
24.806475983747433,68.71430425266873,1,0,117.82889610380298,intrusion,medium
22.636813040154767,72.00936660506912,1,0,306.78051421933685,intrusion,medium
26.339914603701963,25.378571232252124,0,0,246.13040850349466,normal,low
37.50289969133311,32.94609473246332,0,0,205.70052801446909,normal,low
34.55202682206853,74.99872132169389,0,0,155.82996276979048,normal,low
36.773430512689266,88.52534372429152,0,0,258.94232996385375,normal,low
22.832571403184776,48.54996399388595,0,0,183.74239432956645,normal,low
29.492671761386106,56.03536119862627,0,0,254.9774143734479,normal,low
37.039511470102255,46.49221223147629,0,0,277.7668803231147,normal,low
22.441360048034714,65.88484081551542,1,0,211.68175445777948,intrusion,medium
31.240588695372413,88.23853938388498,1,0,250.69305095733952,intrusion,medium
44.62770282091459,37.446116833254635,0,0,277.63795423975665,normal,low
21.204495296720324,79.06913201065029,1,0,187.42038657964122,intrusion,medium
19.80972510344464,47.792641904519,0,0,200.87213795718483,normal,low
20.53228204880946,33.63255731614794,0,0,102.65934190253422,normal,low
34.54964511475957,81.41280345270482,1,0,201.57187384408786,intrusion,medium
20.97949901008534,76.12635709964962,0,0,218.77153039831148,normal,low
33.44335845856074,89.9486215439561,0,0,188.5685655596091,normal,low
37.76960590694245,39.819961086222904,1,0,182.3241239186168,normal,low
38.97367054992535,20.34034165833957,0,0,132.07020869379994,normal,low
40.61698191223837,74.54559384980789,0,0,195.45212022904389,normal,low
29.892780458556608,44.29310618492973,0,0,102.6448711781129,normal,low
20.378517746275275,30.590235390170122,1,0,199.44126713436287,intrusion,medium
24.981699373482463,77.06834923006184,0,0,226.62141773496828,normal,low
36.22472362828948,69.57177450185063,1,0,282.16814902432907,normal,low
38.84783432583841,80.70357517493753,0,0,185.5816223585112,normal,low
22.090736847900672,35.518664705038574,0,1,247.1852602046115,normal,low
36.16796223762533,86.62709009306941,0,0,216.6158547955753,normal,low
39.53043879353219,83.46255838955196,1,0,212.23552705546302,normal,low
38.621754246802105,42.83071617209076,1,0,159.6588894863031,normal,low
27.791665148696644,55.39755546130251,0,0,194.47997443003237,normal,low
30.33058128944513,43.14032612304095,0,0,278.58481738294165,normal,low
34.71684926343246,42.313741232506906,0,0,242.2248949205881,normal,low
45.2310367357313,50.41307185582255,0,0,244.10326143640862,overheating,medium
40.76139757748297,37.90669331311034,1,0,241.73815140495518,normal,low
32.246538381722495,34.007963702328254,0,0,259.84747128570297,normal,low
31.13427680369225,46.40481543772938,0,0,184.7733232582864,normal,low
35.81006204920115,48.334410057624666,0,0,161.2020970975011,normal,low
29.879294511414066,28.375073487639902,1,0,277.83033684943416,intrusion,medium
36.034954971013924,32.66378965085019,0,0,276.19506977316865,normal,low
33.49304281062567,64.2549533402191,1,0,305.9849814903629,intrusion,medium
25.73383517629441,80.2863775904064,0,0,143.4326584878776,normal,low
21.670279476982387,67.55666867939857,0,0,212.85597189682704,normal,low
24.428352308644474,86.9671488383776,1,0,273.3309232534332,intrusion,medium
46.01766022192046,25.160025192701312,0,0,216.1976312603438,overheating,medium
31.14673606643883,85.72058883726123,0,0,161.85582936523798,normal,low
20.77454473430263,75.3501414022428,0,0,224.83963298920528,normal,low
27.930461407718038,81.55922766134015,0,0,176.96041102741688,normal,low
